symbol,articlesInLastWeek,companyNewsScore,bearishPercent,bullishPercent,averageSentimentScore,totalArticles,sectorAverageBullishPercent,sectorAverageNewsScore,sector,marketCap,peRatio,price
BGM,4,0.9,0.0,1.0,0.8,4,0.0,0.0,Unknown,0.0,0.0,0.0
CART,3,0.8167,0.0,1.0,0.6333,3,0.0,0.0,Unknown,0.0,0.0,0.0
BBY,19,0.8084,0.0,1.0,0.6167,19,0.4488,0.5652,Consumer Cyclical,13848498176.0,15.29,65.42
CYBR,3,0.7833,0.0,1.0,0.5667,3,0.0,0.0,Unknown,0.0,0.0,0.0
NSCIF,3,0.7803,0.0,1.0,0.5606,3,0.0,0.0,Unknown,0.0,0.0,0.0
AGS,3,0.775,0.0,1.0,0.55,3,0.0,0.0,Unknown,0.0,0.0,0.0
HBFG,4,0.7749,0.0,1.0,0.5498,4,0.0,0.0,Unknown,0.0,0.0,0.0
CPK,3,0.7736,0.0,1.0,0.5472,3,0.0,0.0,Unknown,0.0,0.0,0.0
ING,4,0.7604,0.0,1.0,0.5208,4,0.0,0.0,Unknown,0.0,0.0,0.0
FWONK,3,0.75,0.0,1.0,0.5,3,0.0,0.0,Unknown,0.0,0.0,0.0
MGMNF,4,0.748,0.0,1.0,0.496,4,0.0,0.0,Unknown,0.0,0.0,0.0
LRCX,6,0.7475,0.0,1.0,0.495,6,0.5672,0.5757,Technology,107343749120.0,23.38,83.92
SSRM,3,0.7456,0.0,1.0,0.4911,3,0.0,0.0,Unknown,0.0,0.0,0.0
QSR,6,0.7428,0.0,1.0,0.4857,6,0.0,0.0,Unknown,0.0,0.0,0.0
HNI,8,0.7406,0.0,1.0,0.4813,8,0.0,0.0,Unknown,0.0,0.0,0.0
ATRO,4,0.734,0.0,1.0,0.4681,4,0.0,0.0,Unknown,0.0,0.0,0.0
BFAM,3,0.7306,0.0,1.0,0.4611,3,0.0,0.0,Unknown,0.0,0.0,0.0
FI,4,0.7242,0.0,0.75,0.4484,4,0.5672,0.5757,Technology,88476573696.0,28.29,159.58
NWG,3,0.7189,0.0,1.0,0.4378,3,0.0,0.0,Unknown,0.0,0.0,0.0
QBTS,4,0.7188,0.0,0.75,0.4375,4,0.0,0.0,Unknown,0.0,0.0,0.0
PBI,3,0.7186,0.0,1.0,0.4371,3,0.0,0.0,Unknown,0.0,0.0,0.0
LTBR,4,0.7181,0.0,1.0,0.4362,4,0.0,0.0,Unknown,0.0,0.0,0.0
SKYH,3,0.7167,0.0,1.0,0.4333,3,0.0,0.0,Unknown,0.0,0.0,0.0
BMA,5,0.715,0.0,1.0,0.43,5,0.0,0.0,Unknown,0.0,0.0,0.0
MSEX,4,0.7123,0.0,0.75,0.4245,4,0.0,0.0,Unknown,0.0,0.0,0.0
BOSC,3,0.7083,0.0,1.0,0.4167,3,0.0,0.0,Unknown,0.0,0.0,0.0
PLMR,4,0.7055,0.0,0.75,0.411,4,0.0,0.0,Unknown,0.0,0.0,0.0
PAHC,6,0.7011,0.0,1.0,0.4023,6,0.0,0.0,Unknown,0.0,0.0,0.0
NXPI,4,0.7,0.0,0.5,0.4,4,0.5672,0.5757,Technology,49565806592.0,21.37,196.2
BJ,4,0.7,0.0,1.0,0.4,4,0.0,0.0,Unknown,0.0,0.0,0.0
GFGF,4,0.7,0.0,1.0,0.4,4,0.0,0.0,Unknown,0.0,0.0,0.0
OC,3,0.7,0.0,1.0,0.4,3,0.0,0.0,Unknown,0.0,0.0,0.0
BROS,3,0.7,0.0,1.0,0.4,3,0.0,0.0,Unknown,0.0,0.0,0.0
TKOMY,4,0.6989,0.0,1.0,0.3979,4,0.0,0.0,Unknown,0.0,0.0,0.0
LASR,3,0.6979,0.0,0.6667,0.3958,3,0.0,0.0,Unknown,0.0,0.0,0.0
ROMJF,3,0.6944,0.0,0.6667,0.3889,3,0.0,0.0,Unknown,0.0,0.0,0.0
AU,5,0.6943,0.0,0.8,0.3885,5,0.0,0.0,Unknown,0.0,0.0,0.0
LGI,12,0.6939,0.0,1.0,0.3878,12,0.0,0.0,Unknown,0.0,0.0,0.0
NCR,4,0.6935,0.0,1.0,0.387,4,0.0,0.0,Unknown,0.0,0.0,0.0
ISNPY,3,0.6931,0.0,1.0,0.3862,3,0.0,0.0,Unknown,0.0,0.0,0.0
HIMS,5,0.6922,0.0,1.0,0.3843,5,0.0,0.0,Unknown,0.0,0.0,0.0
TEAM,3,0.6904,0.0,0.6667,0.3809,3,0.0,0.0,Unknown,0.0,0.0,0.0
IPM,9,0.6889,0.0,1.0,0.3778,9,0.0,0.0,Unknown,0.0,0.0,0.0
UAL,10,0.6872,0.0,0.8,0.3744,10,0.5128,0.5687,Industrials,25848834048.0,7.2,79.14
LTH,3,0.6866,0.0,1.0,0.3733,3,0.0,0.0,Unknown,0.0,0.0,0.0
ZTS,3,0.6852,0.0,1.0,0.3704,3,0.5927,0.5837,Healthcare,74220625920.0,29.93,166.71
AES,9,0.6836,0.0,0.7778,0.3673,9,0.6583,0.6078,Utilities,7062276096.0,5.39,9.92
CLSK,3,0.6833,0.0,1.0,0.3667,3,0.0,0.0,Unknown,0.0,0.0,0.0
HWM,4,0.6813,0.0,0.5,0.3627,4,0.5128,0.5687,Industrials,68200718336.0,55.03,168.95
QQQ,7,0.6794,0.0,0.7143,0.3588,7,0.0,0.0,Unknown,0.0,0.0,0.0
PB,3,0.6779,0.0,0.6667,0.3559,3,0.0,0.0,Unknown,0.0,0.0,0.0
UAE,7,0.6774,0.0,0.4286,0.3547,7,0.0,0.0,Unknown,0.0,0.0,0.0
NICE,14,0.6771,0.0,1.0,0.3543,14,0.0,0.0,Unknown,0.0,0.0,0.0
DHR,4,0.677,0.0,1.0,0.354,4,0.5927,0.5837,Healthcare,136564154368.0,36.98,190.82
ETSY,4,0.675,0.0,0.5,0.35,4,0.0,0.0,Unknown,0.0,0.0,0.0
VZ,6,0.6742,0.0,0.6667,0.3485,6,0.5255,0.5696,Communication Services,182500392960.0,10.31,43.28
XTWO,4,0.6741,0.0,1.0,0.3481,4,0.0,0.0,Unknown,0.0,0.0,0.0
CHA,3,0.6741,0.0,1.0,0.3482,3,0.0,0.0,Unknown,0.0,0.0,0.0
KKR,7,0.6738,0.2857,0.7143,0.3476,7,0.3882,0.5556,Financial Services,112112320512.0,52.23,121.18
HMY,3,0.673,0.0,0.6667,0.346,3,0.0,0.0,Unknown,0.0,0.0,0.0
PEG,7,0.6711,0.0,0.8571,0.3422,7,0.6583,0.6078,Utilities,39163858944.0,21.44,78.48
XOM,10,0.6709,0.0,0.9,0.3418,10,0.4139,0.5598,Energy,438979952640.0,13.51,101.86
RAIL,3,0.6706,0.0,1.0,0.3413,3,0.0,0.0,Unknown,0.0,0.0,0.0
BTSG,3,0.6694,0.0,1.0,0.3389,3,0.0,0.0,Unknown,0.0,0.0,0.0
GIS,4,0.6687,0.0,0.75,0.3375,4,0.5072,0.5582,Consumer Defensive,29425340416.0,11.81,53.74
VYX,3,0.6677,0.0,1.0,0.3354,3,0.0,0.0,Unknown,0.0,0.0,0.0
DUOL,4,0.6668,0.0,1.0,0.3336,4,0.0,0.0,Unknown,0.0,0.0,0.0
PL,3,0.6667,0.0,0.6667,0.3333,3,0.0,0.0,Unknown,0.0,0.0,0.0
LUMN,3,0.6667,0.0,0.6667,0.3333,3,0.0,0.0,Unknown,0.0,0.0,0.0
CW,5,0.6662,0.0,0.6,0.3324,5,0.0,0.0,Unknown,0.0,0.0,0.0
NNN,6,0.6659,0.0,1.0,0.3318,6,0.0,0.0,Unknown,0.0,0.0,0.0
PBYI,3,0.6647,0.0,1.0,0.3294,3,0.0,0.0,Unknown,0.0,0.0,0.0
FIS,6,0.6643,0.0,1.0,0.3286,6,0.5672,0.5757,Technology,41112158208.0,49.84,78.25
SBFG,3,0.6635,0.0,1.0,0.327,3,0.0,0.0,Unknown,0.0,0.0,0.0
APA,8,0.6594,0.0,1.0,0.3187,8,0.4139,0.5598,Energy,6172253184.0,6.13,17.1
NVR,3,0.6592,0.0,1.0,0.3185,3,0.4488,0.5652,Consumer Cyclical,20649256960.0,14.56,7062.4
IR,44,0.6591,0.0,0.7727,0.3182,44,0.5128,0.5687,Industrials,32950822912.0,40.43,81.67
GEN,3,0.6573,0.0,1.0,0.3146,3,0.5672,0.5757,Technology,17292818432.0,27.07,27.88
KGC,5,0.6572,0.0,1.0,0.3144,5,0.0,0.0,Unknown,0.0,0.0,0.0
PLBY,4,0.6562,0.0,1.0,0.3125,4,0.0,0.0,Unknown,0.0,0.0,0.0
COHR,3,0.6558,0.0,1.0,0.3115,3,0.0,0.0,Unknown,0.0,0.0,0.0
HEINY,3,0.6557,0.0,0.6667,0.3114,3,0.0,0.0,Unknown,0.0,0.0,0.0
LMB,3,0.6556,0.0,0.6667,0.3111,3,0.0,0.0,Unknown,0.0,0.0,0.0
WEC,4,0.6555,0.0,0.75,0.3109,4,0.6583,0.6078,Utilities,33735657472.0,20.61,105.71
Z,12,0.6542,0.0,0.6667,0.3083,12,0.0,0.0,Unknown,0.0,0.0,0.0
HAS,4,0.654,0.0,1.0,0.3081,4,0.4488,0.5652,Consumer Cyclical,9329788928.0,21.97,66.58
BWEN,3,0.6539,0.0,1.0,0.3078,3,0.0,0.0,Unknown,0.0,0.0,0.0
AZZ,10,0.6533,0.0,1.0,0.3067,10,0.0,0.0,Unknown,0.0,0.0,0.0
FRT,3,0.6533,0.0,0.6667,0.3066,3,0.3795,0.5445,Real Estate,8363641856.0,27.67,96.28
PREM,4,0.6531,0.0,1.0,0.3063,4,0.0,0.0,Unknown,0.0,0.0,0.0
GLDD,7,0.6527,0.0,0.8571,0.3054,7,0.0,0.0,Unknown,0.0,0.0,0.0
SKYT,7,0.6523,0.0,1.0,0.3046,7,0.0,0.0,Unknown,0.0,0.0,0.0
AM,143,0.6519,0.0,0.8252,0.3038,143,0.0,0.0,Unknown,0.0,0.0,0.0
BBD,5,0.6516,0.0,0.8,0.3032,5,0.0,0.0,Unknown,0.0,0.0,0.0
LRGF,4,0.6514,0.0,1.0,0.3028,4,0.0,0.0,Unknown,0.0,0.0,0.0
TRMB,3,0.6513,0.0,1.0,0.3025,3,0.5672,0.5757,Technology,16975465472.0,11.61,71.15
AMRX,3,0.6513,0.0,1.0,0.3027,3,0.0,0.0,Unknown,0.0,0.0,0.0
ADBE,7,0.6506,0.0,1.0,0.3012,7,0.5672,0.5757,Technology,175752085504.0,27.26,412.37
HCI,4,0.65,0.0,1.0,0.3,4,0.0,0.0,Unknown,0.0,0.0,0.0
HTHIY,3,0.65,0.0,0.6667,0.3,3,0.0,0.0,Unknown,0.0,0.0,0.0
ABR,3,0.65,0.0,1.0,0.3,3,0.0,0.0,Unknown,0.0,0.0,0.0
VKTX,4,0.6496,0.0,1.0,0.2992,4,0.0,0.0,Unknown,0.0,0.0,0.0
RYAAY,7,0.6495,0.0,0.5714,0.299,7,0.0,0.0,Unknown,0.0,0.0,0.0
XLF,4,0.6495,0.0,1.0,0.2989,4,0.0,0.0,Unknown,0.0,0.0,0.0
TSCO,4,0.6493,0.0,0.75,0.2985,4,0.4488,0.5652,Consumer Cyclical,26009108480.0,24.41,49.06
MSFT,12,0.649,0.0,0.6667,0.2979,12,0.5672,0.5757,Technology,3403806146560.0,35.39,457.96
NOC,4,0.6484,0.0,0.75,0.2968,4,0.5128,0.5687,Industrials,68545708032.0,18.8,476.25
ELEK,15,0.6482,0.0,1.0,0.2963,15,0.0,0.0,Unknown,0.0,0.0,0.0
MTZ,4,0.6478,0.0,0.75,0.2956,4,0.0,0.0,Unknown,0.0,0.0,0.0
DUK,3,0.6472,0.0,0.6667,0.2944,3,0.6583,0.6078,Utilities,89290203136.0,19.05,114.88
KBWP,5,0.6469,0.0,0.6,0.2938,5,0.0,0.0,Unknown,0.0,0.0,0.0
LUV,10,0.6457,0.0,0.8,0.2914,10,0.5128,0.5687,Industrials,19198783488.0,37.85,33.69
WAB,4,0.6455,0.0,1.0,0.2911,4,0.5128,0.5687,Industrials,34241028096.0,31.36,200.09
YTRA,3,0.6447,0.0,0.6667,0.2894,3,0.0,0.0,Unknown,0.0,0.0,0.0
BSAC,3,0.6446,0.0,1.0,0.2892,3,0.0,0.0,Unknown,0.0,0.0,0.0
NTES,5,0.6444,0.0,1.0,0.2889,5,0.0,0.0,Unknown,0.0,0.0,0.0
SUPV,5,0.6437,0.0,0.6,0.2874,5,0.0,0.0,Unknown,0.0,0.0,0.0
CAVA,5,0.6433,0.0,0.8,0.2867,5,0.0,0.0,Unknown,0.0,0.0,0.0
TTEC,4,0.6433,0.0,1.0,0.2867,4,0.0,0.0,Unknown,0.0,0.0,0.0
ECC,8,0.6428,0.0,0.625,0.2857,8,0.0,0.0,Unknown,0.0,0.0,0.0
PWR,3,0.6421,0.0,1.0,0.2841,3,0.5128,0.5687,Industrials,49989378048.0,54.49,337.31
GILD,7,0.6419,0.0,0.7143,0.2838,7,0.5927,0.5837,Healthcare,137423159296.0,23.21,110.48
SCVL,6,0.6417,0.0,0.6667,0.2833,6,0.0,0.0,Unknown,0.0,0.0,0.0
CURI,4,0.6417,0.0,0.5,0.2833,4,0.0,0.0,Unknown,0.0,0.0,0.0
PET,4,0.6417,0.0,0.5,0.2833,4,0.0,0.0,Unknown,0.0,0.0,0.0
GCT,3,0.6417,0.0,1.0,0.2833,3,0.0,0.0,Unknown,0.0,0.0,0.0
ONAR,4,0.6406,0.0,1.0,0.2812,4,0.0,0.0,Unknown,0.0,0.0,0.0
CNC,7,0.6403,0.0,0.8571,0.2806,7,0.5927,0.5837,Healthcare,28032464896.0,8.31,56.34
CIO,8,0.6397,0.0,0.875,0.2794,8,0.0,0.0,Unknown,0.0,0.0,0.0
AKZOY,3,0.6393,0.0,0.6667,0.2786,3,0.0,0.0,Unknown,0.0,0.0,0.0
KSM,3,0.6389,0.0,1.0,0.2778,3,0.0,0.0,Unknown,0.0,0.0,0.0
FTDS,4,0.6375,0.0,1.0,0.275,4,0.0,0.0,Unknown,0.0,0.0,0.0
EVAX,4,0.6375,0.0,0.75,0.275,4,0.0,0.0,Unknown,0.0,0.0,0.0
DEX,4,0.6372,0.0,1.0,0.2744,4,0.0,0.0,Unknown,0.0,0.0,0.0
PHR,9,0.637,0.0,0.7778,0.2741,9,0.0,0.0,Unknown,0.0,0.0,0.0
EOG,21,0.6369,0.0,0.5714,0.2737,21,0.4139,0.5598,Energy,59916496896.0,10.16,109.78
STNE,5,0.6366,0.0,0.8,0.2731,5,0.0,0.0,Unknown,0.0,0.0,0.0
UTF,3,0.6366,0.0,1.0,0.2731,3,0.0,0.0,Unknown,0.0,0.0,0.0
SB,5,0.6359,0.0,0.8,0.2718,5,0.0,0.0,Unknown,0.0,0.0,0.0
API,4,0.6359,0.0,0.75,0.2718,4,0.0,0.0,Unknown,0.0,0.0,0.0
APR,22,0.6351,0.0,1.0,0.2702,22,0.0,0.0,Unknown,0.0,0.0,0.0
QDTE,4,0.6349,0.0,1.0,0.2699,4,0.0,0.0,Unknown,0.0,0.0,0.0
FEPI,3,0.6349,0.0,1.0,0.2699,3,0.0,0.0,Unknown,0.0,0.0,0.0
SNT,5,0.6342,0.0,0.8,0.2683,5,0.0,0.0,Unknown,0.0,0.0,0.0
WWE,3,0.6341,0.0,1.0,0.2682,3,0.0,0.0,Unknown,0.0,0.0,0.0
UPS,7,0.6336,0.0,1.0,0.2672,7,0.5128,0.5687,Industrials,83062415360.0,14.32,98.09
CHTR,3,0.6333,0.0,0.6667,0.2667,3,0.5255,0.5696,Communication Services,55587885056.0,11.23,402.42
STRL,9,0.633,0.0,0.6667,0.2659,9,0.0,0.0,Unknown,0.0,0.0,0.0
PM,108,0.632,0.0185,0.7315,0.2639,108,0.5072,0.5582,Consumer Defensive,273636212736.0,27.69,175.8
KMPR,5,0.632,0.0,0.6,0.264,5,0.0,0.0,Unknown,0.0,0.0,0.0
MBX,3,0.6318,0.0,1.0,0.2636,3,0.0,0.0,Unknown,0.0,0.0,0.0
GS,8,0.6313,0.0,0.75,0.2626,8,0.3882,0.5556,Financial Services,184569462784.0,13.96,601.52
AMBA,7,0.6311,0.0,0.8571,0.2621,7,0.0,0.0,Unknown,0.0,0.0,0.0
DXLG,4,0.6305,0.0,1.0,0.261,4,0.0,0.0,Unknown,0.0,0.0,0.0
CCS,3,0.6298,0.0,1.0,0.2596,3,0.0,0.0,Unknown,0.0,0.0,0.0
LMT,9,0.6293,0.0,1.0,0.2586,9,0.5128,0.5687,Industrials,110469742592.0,20.31,471.5
RTX,21,0.6291,0.0,0.8095,0.2583,21,0.5128,0.5687,Industrials,179097452544.0,39.31,134.06
CCC,9,0.6291,0.0,0.7778,0.2583,9,0.0,0.0,Unknown,0.0,0.0,0.0
ODP,15,0.6288,0.0,0.7333,0.2577,15,0.0,0.0,Unknown,0.0,0.0,0.0
MCK,5,0.6287,0.0,1.0,0.2573,5,0.5927,0.5837,Healthcare,88877498368.0,27.66,711.02
ICVT,4,0.6286,0.0,1.0,0.2571,4,0.0,0.0,Unknown,0.0,0.0,0.0
ARI,3,0.6281,0.0,0.6667,0.2562,3,0.0,0.0,Unknown,0.0,0.0,0.0
SOFI,14,0.628,0.0,0.6429,0.256,14,0.0,0.0,Unknown,0.0,0.0,0.0
ULTA,11,0.6271,0.0,0.5455,0.2541,11,0.4488,0.5652,Consumer Cyclical,18935029760.0,16.54,419.4
SDY,3,0.6265,0.0,1.0,0.253,3,0.0,0.0,Unknown,0.0,0.0,0.0
TXN,8,0.6261,0.0,0.25,0.2523,8,0.5672,0.5757,Technology,167245152256.0,34.8,184.1
NVO,7,0.6261,0.0,0.8571,0.2521,7,0.0,0.0,Unknown,0.0,0.0,0.0
SPMC,5,0.6257,0.0,0.8,0.2514,5,0.0,0.0,Unknown,0.0,0.0,0.0
LADR,3,0.6254,0.0,0.6667,0.2509,3,0.0,0.0,Unknown,0.0,0.0,0.0
CMG,9,0.6251,0.0,0.7778,0.2502,9,0.4488,0.5652,Consumer Cyclical,67617935360.0,44.41,50.19
PPX,5,0.625,0.0,1.0,0.25,5,0.0,0.0,Unknown,0.0,0.0,0.0
ADT,3,0.625,0.0,1.0,0.25,3,0.0,0.0,Unknown,0.0,0.0,0.0
TOL,5,0.6246,0.0,0.8,0.2492,5,0.0,0.0,Unknown,0.0,0.0,0.0
OTCM,3,0.6245,0.0,1.0,0.2491,3,0.0,0.0,Unknown,0.0,0.0,0.0
SPY,22,0.6234,0.0,0.6364,0.2467,22,0.0,0.0,Unknown,0.0,0.0,0.0
DOMO,3,0.6234,0.0,0.6667,0.2468,3,0.0,0.0,Unknown,0.0,0.0,0.0
RHHBY,4,0.623,0.0,1.0,0.2461,4,0.0,0.0,Unknown,0.0,0.0,0.0
ARTY,3,0.6228,0.0,1.0,0.2457,3,0.0,0.0,Unknown,0.0,0.0,0.0
UGI,5,0.6222,0.0,0.6,0.2445,5,0.0,0.0,Unknown,0.0,0.0,0.0
FTNT,3,0.6221,0.0,0.6667,0.2442,3,0.5672,0.5757,Technology,77944758272.0,41.73,101.83
ACV,4,0.6217,0.0,0.25,0.2433,4,0.0,0.0,Unknown,0.0,0.0,0.0
UHAL,4,0.6215,0.0,1.0,0.2431,4,0.0,0.0,Unknown,0.0,0.0,0.0
KB,9,0.6214,0.0,0.7778,0.2429,9,0.0,0.0,Unknown,0.0,0.0,0.0
DTE,9,0.6213,0.0,0.5556,0.2426,9,0.6583,0.6078,Utilities,28088328192.0,18.29,135.35
RQI,3,0.6208,0.0,1.0,0.2417,3,0.0,0.0,Unknown,0.0,0.0,0.0
DBA,3,0.6208,0.0,1.0,0.2417,3,0.0,0.0,Unknown,0.0,0.0,0.0
PBH,3,0.6204,0.0,0.6667,0.2409,3,0.0,0.0,Unknown,0.0,0.0,0.0
CVALF,4,0.6203,0.0,0.75,0.2406,4,0.0,0.0,Unknown,0.0,0.0,0.0
ALUR,4,0.62,0.0,1.0,0.24,4,0.0,0.0,Unknown,0.0,0.0,0.0
JSI,3,0.62,0.0,1.0,0.24,3,0.0,0.0,Unknown,0.0,0.0,0.0
AEVA,3,0.62,0.0,1.0,0.24,3,0.0,0.0,Unknown,0.0,0.0,0.0
MNTN,3,0.6199,0.0,1.0,0.2397,3,0.0,0.0,Unknown,0.0,0.0,0.0
TWLO,5,0.6196,0.0,0.8,0.2392,5,0.0,0.0,Unknown,0.0,0.0,0.0
KBH,4,0.6194,0.0,0.5,0.2389,4,0.0,0.0,Unknown,0.0,0.0,0.0
WRD,3,0.6194,0.0,1.0,0.2389,3,0.0,0.0,Unknown,0.0,0.0,0.0
ACM,4,0.6193,0.25,0.75,0.2387,4,0.0,0.0,Unknown,0.0,0.0,0.0
GGN,3,0.619,0.0,1.0,0.2381,3,0.0,0.0,Unknown,0.0,0.0,0.0
MNDY,4,0.6189,0.0,0.75,0.2377,4,0.0,0.0,Unknown,0.0,0.0,0.0
MARA,4,0.6188,0.0,1.0,0.2375,4,0.0,0.0,Unknown,0.0,0.0,0.0
POWL,3,0.6185,0.0,1.0,0.237,3,0.0,0.0,Unknown,0.0,0.0,0.0
POLB,9,0.6181,0.0,0.5556,0.2362,9,0.0,0.0,Unknown,0.0,0.0,0.0
APP,15,0.6176,0.0,0.6667,0.2352,15,0.0,0.0,Unknown,0.0,0.0,0.0
OKLO,11,0.6171,0.0,0.8182,0.2343,11,0.0,0.0,Unknown,0.0,0.0,0.0
ARKO,6,0.6167,0.0,1.0,0.2333,6,0.0,0.0,Unknown,0.0,0.0,0.0
BIRD,5,0.6167,0.0,0.6,0.2333,5,0.0,0.0,Unknown,0.0,0.0,0.0
NTG,4,0.6167,0.0,1.0,0.2333,4,0.0,0.0,Unknown,0.0,0.0,0.0
STLD,5,0.6164,0.0,1.0,0.2329,5,0.3968,0.543,Basic Materials,18521864192.0,16.37,124.76
HPE,4,0.6161,0.0,1.0,0.2321,4,0.5672,0.5757,Technology,23145281536.0,8.47,17.62
NGD,5,0.6158,0.0,0.6,0.2315,5,0.0,0.0,Unknown,0.0,0.0,0.0
VTI,3,0.6156,0.0,1.0,0.2313,3,0.0,0.0,Unknown,0.0,0.0,0.0
DAVE,16,0.6155,0.0,0.9375,0.2311,16,0.0,0.0,Unknown,0.0,0.0,0.0
KSS,12,0.6155,0.0,0.5,0.2311,12,0.0,0.0,Unknown,0.0,0.0,0.0
TD,84,0.6153,0.0238,0.6667,0.2306,84,0.0,0.0,Unknown,0.0,0.0,0.0
HSAI,4,0.6147,0.0,0.75,0.2295,4,0.0,0.0,Unknown,0.0,0.0,0.0
MS,10,0.6146,0.1,0.7,0.2291,10,0.3882,0.5556,Financial Services,203844894720.0,14.9,127.06
HOLX,5,0.6146,0.0,0.6,0.2292,5,0.5927,0.5837,Healthcare,14060516352.0,26.51,63.1
ZH,4,0.6146,0.0,0.75,0.2292,4,0.0,0.0,Unknown,0.0,0.0,0.0
NAT,4,0.6146,0.0,1.0,0.2292,4,0.0,0.0,Unknown,0.0,0.0,0.0
ICE,6,0.6145,0.0,0.8333,0.229,6,0.3882,0.5556,Financial Services,101959147520.0,36.72,177.74
CVS,12,0.6144,0.0,0.5,0.2287,12,0.5927,0.5837,Healthcare,79329402880.0,14.97,62.71
OMVKY,3,0.6144,0.0,1.0,0.2289,3,0.0,0.0,Unknown,0.0,0.0,0.0
NBIS,7,0.6141,0.0,1.0,0.2281,7,0.0,0.0,Unknown,0.0,0.0,0.0
WATT,6,0.6139,0.0,1.0,0.2278,6,0.0,0.0,Unknown,0.0,0.0,0.0
ALB,3,0.6139,0.0,1.0,0.2278,3,0.3968,0.543,Basic Materials,6803159040.0,NaN,57.82
GOOD,3,0.6136,0.0,1.0,0.2273,3,0.0,0.0,Unknown,0.0,0.0,0.0
NRG,6,0.6135,0.0,0.8333,0.2269,6,0.6583,0.6078,Utilities,30030338048.0,24.42,153.6
SJNK,4,0.6133,0.0,1.0,0.2266,4,0.0,0.0,Unknown,0.0,0.0,0.0
CNP,4,0.6131,0.0,0.5,0.2261,4,0.6583,0.6078,Utilities,24140492800.0,24.99,36.98
NU,4,0.613,0.0,1.0,0.2261,4,0.0,0.0,Unknown,0.0,0.0,0.0
PYPL,14,0.6128,0.0,0.5714,0.2255,14,0.3882,0.5556,Financial Services,69093605376.0,15.97,71.04
AEM,6,0.6126,0.0,1.0,0.2252,6,0.0,0.0,Unknown,0.0,0.0,0.0
GEF,4,0.6124,0.0,0.5,0.2247,4,0.0,0.0,Unknown,0.0,0.0,0.0
VLCN,4,0.612,0.0,1.0,0.224,4,0.0,0.0,Unknown,0.0,0.0,0.0
SNOW,9,0.6119,0.0,0.7778,0.2237,9,0.0,0.0,Unknown,0.0,0.0,0.0
JNJ,8,0.6112,0.0,0.875,0.2223,8,0.5927,0.5837,Healthcare,369427972096.0,17.08,153.54
GVA,3,0.6111,0.0,0.3333,0.2222,3,0.0,0.0,Unknown,0.0,0.0,0.0
TRV,4,0.611,0.0,0.75,0.222,4,0.3882,0.5556,Financial Services,61801222144.0,14.86,272.77
CVW,5,0.6108,0.0,1.0,0.2217,5,0.0,0.0,Unknown,0.0,0.0,0.0
BTG,8,0.6107,0.0,0.625,0.2214,8,0.0,0.0,Unknown,0.0,0.0,0.0
WDAY,7,0.6107,0.0,0.8571,0.2215,7,0.5672,0.5757,Technology,64025698304.0,133.42,240.16
HLNE,6,0.6104,0.0,0.6667,0.2208,6,0.0,0.0,Unknown,0.0,0.0,0.0
